label,seed,model,n,C_app,C_lo,C_hi,C_optimism_corr,CV_mean,CV_sd,NRI,IDI,CV_B_mean,CV_B_sd,CV_C_mean,CV_C_sd,CV_d_mean,CV_d_lo,CV_d_hi,NRI_C_vs_A,IDI_C_vs_A,NRI_B_vs_A,IDI_B_vs_A,NRI_diff,IDI_diff,HR,HR_lo,HR_hi,HR_p
PFS,42,HR_differentiation,133,,,,,,,,,,,,,,,,,,,,,,1.2361741842257952,0.855844371870087,1.78551926491873,0.25839988620448257
PFS,42,HR_tumor size (cm),133,,,,,,,,,,,,,,,,,,,,,,1.1435869026648184,0.9526445818856754,1.372800547878892,0.15001590819158045
PFS,42,HR_DOI (mm),133,,,,,,,,,,,,,,,,,,,,,,1.0365917029810496,1.002703375480419,1.0716253529856954,0.03407707577884051
PFS,42,HR_성별,133,,,,,,,,,,,,,,,,,,,,,,1.2791142995717855,0.76065985784931,2.1509395750092866,0.35324354381632583
PFS,42,HR_budding_01vs23,133,,,,,,,,,,,,,,,,,,,,,,0.8242401598638219,0.47814464935250434,1.4208500336714693,0.4866104165297378
PFS,42,HR_PNI,133,,,,,,,,,,,,,,,,,,,,,,1.763596687485522,0.8616772285068763,3.6095572369939743,0.12052622579818792
PFS,42,HR_LVI,133,,,,,,,,,,,,,,,,,,,,,,1.418863652360614,0.6968767590164127,2.888852351499768,0.33483522941029875
PFS,42,HR_RM,133,,,,,,,,,,,,,,,,,,,,,,0.7132162826755541,0.33763732057247864,1.5065795007822338,0.3757268264975918
PFS,42,HR_TSR,133,,,,,,,,,,,,,,,,,,,,,,0.44448087326115987,0.17990082983601624,1.0981786291652278,0.07891316527351197
PFS,42,HR_WPOI5_2tier,133,,,,,,,,,,,,,,,,,,,,,,0.9954888840924749,0.5109434865692458,1.939545457376871,0.9893993804163238
PFS,42,HR_subsite_2,133,,,,,,,,,,,,,,,,,,,,,,1.2605780864563219,0.45402671305905695,3.4999198645106757,0.6567096131900687
PFS,42,HR_subsite_3,133,,,,,,,,,,,,,,,,,,,,,,0.7661426348522331,0.4002631628205697,1.4664715403786774,0.4212947875313837
PFS,42,HR_subsite_4,133,,,,,,,,,,,,,,,,,,,,,,0.9395200819116761,0.37859523615086016,2.331508429132983,0.8929835281116332
PFS,42,HR_subsite_5,133,,,,,,,,,,,,,,,,,,,,,,4.288866856889131,0.8078514779416969,22.769505804443902,0.08736800152245737
PFS,42,HR_subsite_6,133,,,,,,,,,,,,,,,,,,,,,,1.2827078686586415,0.583793691419869,2.8183577529196935,0.5353191653752393
PFS,42,HR_subsite_7,133,,,,,,,,,,,,,,,,,,,,,,0.9305419272491376,0.4693402909165328,1.8449476746979987,0.8366770993576618
PFS,42,HR_subsite_8,133,,,,,,,,,,,,,,,,,,,,,,2.9990430163219877,0.8071458427166793,11.143288533181249,0.10099838740620286
PFS,42,HR_Tx_3tier_1,133,,,,,,,,,,,,,,,,,,,,,,0.8027889933557546,0.45045800946277176,1.4306997640507229,0.45621820569117544
PFS,42,HR_Tx_3tier_2,133,,,,,,,,,,,,,,,,,,,,,,1.1179679536593947,0.546355440792432,2.2876176424574326,0.7601731640613538
PFS,42,HR_HPV/P16_1,133,,,,,,,,,,,,,,,,,,,,,,1.2107835114774592,0.22624663603457765,6.479639818563473,0.8231559029372516
PFS,42,HR_HPV/P16_2,133,,,,,,,,,,,,,,,,,,,,,,0.7376249571177748,0.42253707530226214,1.2876753524499207,0.284379920987341
PFS,123,A_clinical,133,0.7226680934546104,0.6551943998573212,0.7145710718744427,0.6335798769146802,0.5994139479552779,0.08052751572767661,,,,,,,,,,,,,,,,,,,
PFS,123,B_ajcc8th,133,0.7294453361869092,0.6593766720171215,0.7205279115391475,0.6405892687627398,0.6057635639768442,0.08711018706336612,,,,,,,,,,,,,,,,,,,
PFS,123,C_modified,133,0.7660067772427323,0.7059256286784377,0.7561218120206884,0.69313192773533,0.6650360695124351,0.08511493995526101,,,,,,,,,,,,,,,,,,,
PFS,123,B_vs_A,133,,,,,,,0.4070961718020541,0.01983681594332909,,,,,,,,,,,,,,,,,
PFS,123,C_vs_A,133,,,,,,,1.0065359477124183,0.11312331036315726,,,,,,,,,,,,,,,,,
PFS,123,C_vs_B,133,,,,,,,0.9822595704948647,0.09328649441982817,,,,,,,,,,,,,,,,,
PFS,123,S2_C_vs_B,133,,,,,,,0.9822595704948647,0.09328649441982817,0.6057635639768442,0.08711018706336612,0.6650360695124351,0.08511493995526101,0.05927250553559105,-0.011845512892692301,0.16746494734492617,,,,,,,,,,
PFS,123,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,1.0065359477124183,0.11312331036315726,0.4070961718020541,0.01983681594332909,0.5994397759103642,0.09328649441982817,,,,
PFS,2026,A_clinical,133,0.7226680934546104,0.6507579810950598,0.7146602461209203,0.6329309491697308,0.6070491273523265,0.0718596424642996,,,,,,,,,,,,,,,,,,,
PFS,2026,B_ajcc8th,133,0.7294453361869092,0.6620741929730694,0.7205457463884429,0.6401749960363139,0.6131265787248763,0.07225692018304747,,,,,,,,,,,,,,,,,,,
PFS,2026,C_modified,133,0.7660067772427323,0.7033975387907972,0.7579186730872124,0.6942132284617387,0.6763915825875184,0.07764426049742777,,,,,,,,,,,,,,,,,,,
PFS,2026,B_vs_A,133,,,,,,,0.4070961718020541,0.01983681594332909,,,,,,,,,,,,,,,,,
PFS,2026,C_vs_A,133,,,,,,,1.0065359477124183,0.11312331036315726,,,,,,,,,,,,,,,,,
PFS,2026,C_vs_B,133,,,,,,,0.9822595704948647,0.09328649441982817,,,,,,,,,,,,,,,,,
PFS,2026,S2_C_vs_B,133,,,,,,,0.9822595704948647,0.09328649441982817,0.6131265787248763,0.07225692018304747,0.6763915825875184,0.07764426049742777,0.06326500386264222,0.0,0.14617085468672494,,,,,,,,,,
PFS,2026,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,1.0065359477124183,0.11312331036315726,0.4070961718020541,0.01983681594332909,0.5994397759103642,0.09328649441982817,,,,
PFS,777,A_clinical,133,0.7226680934546104,0.6541020153379704,0.7107990012484394,0.6344763321761352,0.5934603146853589,0.07578678623520645,,,,,,,,,,,,,,,,,,,
PFS,777,B_ajcc8th,133,0.7294453361869092,0.6605225610843588,0.7151417870518995,0.6414845561278544,0.6011108850403943,0.07259268813687758,,,,,,,,,,,,,,,,,,,
PFS,777,C_modified,133,0.7660067772427323,0.7012662742999822,0.7554842161583735,0.6950130288794453,0.6660591132287874,0.0743585558072212,,,,,,,,,,,,,,,,,,,
PFS,777,B_vs_A,133,,,,,,,0.4070961718020541,0.01983681594332909,,,,,,,,,,,,,,,,,
PFS,777,C_vs_A,133,,,,,,,1.0065359477124183,0.11312331036315726,,,,,,,,,,,,,,,,,
PFS,777,C_vs_B,133,,,,,,,0.9822595704948647,0.09328649441982817,,,,,,,,,,,,,,,,,
PFS,777,S2_C_vs_B,133,,,,,,,0.9822595704948647,0.09328649441982817,0.6011108850403943,0.07259268813687758,0.6660591132287874,0.0743585558072212,0.06494822818839292,0.0186746987951807,0.1777716112418416,,,,,,,,,,
PFS,777,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,1.0065359477124183,0.11312331036315726,0.4070961718020541,0.01983681594332909,0.5994397759103642,0.09328649441982817,,,,
DSS,42,A_clinical,133,0.8827964359150103,0.7918522960932146,0.8713074023303633,0.8137464527085722,0.7635447734863561,0.10870589334829979,,,,,,,,,,,,,,,,,,,
DSS,42,B_ajcc8th,133,0.8893077450308431,0.8099982864976011,0.8820938999314599,0.8243802149499354,0.7821448280235627,0.0991963306936474,,,,,,,,,,,,,,,,,,,
DSS,42,C_modified,133,0.9023303632625086,0.8327621658670322,0.8973526387936943,0.8459987843275271,0.8055901034500594,0.09788875018993892,,,,,,,,,,,,,,,,,,,
DSS,42,B_vs_A,133,,,,,,,0.8054794520547945,0.045617395031937874,,,,,,,,,,,,,,,,,
DSS,42,C_vs_A,133,,,,,,,1.1068493150684933,0.09517075050842996,,,,,,,,,,,,,,,,,
DSS,42,C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,,,,,,,,,,,,,,,,,
DSS,42,S2_C_vs_B,133,,,,,,,0.8350684931506849,0.04955335547649209,0.7821448280235627,0.0991963306936474,0.8055901034500594,0.09788875018993892,0.02344527542649681,-0.03694779116465868,0.10593419506462974,,,,,,,,,,
DSS,42,S3_increment_C_vs_B,133,,,,,,,,,,,,,,,,1.1068493150684933,0.09517075050842996,0.8054794520547945,0.045617395031937874,0.3013698630136987,0.04955335547649209,,,,
DSS,42,HR_age,133,,,,,,,,,,,,,,,,,,,,,,1.0068154233604767,0.9768157498740768,1.0377364378565876,0.6598682906886166
DSS,42,HR_TIL,133,,,,,,,,,,,,,,,,,,,,,,0.9926909652168676,0.8746092126328499,1.1267150382017186,0.9096081162647318
DSS,42,HR_differentiation,133,,,,,,,,,,,,,,,,,,,,,,1.7204450707010128,1.065421296800047,2.778179158037722,0.026476765336552032
DSS,42,HR_tumor size (cm),133,,,,,,,,,,,,,,,,,,,,,,1.2726827333600486,1.027089261911179,1.5770015322513178,0.0275024787161636
DSS,42,HR_DOI (mm),133,,,,,,,,,,,,,,,,,,,,,,1.0326845830931284,0.9940526069334797,1.0728179180054125,0.0982661664497126
DSS,42,HR_성별,133,,,,,,,,,,,,,,,,,,,,,,0.7207465654436536,0.35877142874891277,1.4479291548112079,0.3575495339609678
DSS,42,HR_budding_01vs23,133,,,,,,,,,,,,,,,,,,,,,,0.8278943357839863,0.40602860512439287,1.6880806489316749,0.603359337981743
